line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
 10  9.422769779999988E+08    1.000000 -0.109510  3.756070  7.2655560E-01  2.5958500E-01  2.2420970E-03  2.7158710E-05  6.4762600E-04  5.6265920E-03  2.2265490E-06  1.2661800E-05  1.8493060E-03  1.4931020E-04  0.000E+00  0.0000  3.756070    0.000  1.964290  7.137350  6.4367280E-01  3.4182710E-01  1.0224340E-05  2.7890820E-06  3.3731390E-03  5.7444790E-03  1.8310640E-05  3.1590540E-09  1.8887570E-03  1.5288770E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.525     0.90    5.0238    5.1244    0.2506    0.6854    0.3819    0.7169    0.4188    0.0645    1.5897   -0.1426    0.1994   -0.6364         0   -0.1006
 11  1.032017667999998E+09    1.000000 -0.107250  3.756190  7.2723390E-01  2.5892600E-01  2.2378180E-03  2.7101610E-05  6.4646470E-04  5.6169990E-03  2.2224760E-06  1.2637010E-05  1.8464220E-03  1.4904950E-04  0.000E+00  0.0000  3.756190    0.000  1.968830  7.138370  6.3667630E-01  3.4881520E-01  1.0281610E-05  2.8048170E-06  3.3757330E-03  5.7473120E-03  2.0287220E-05  3.5318100E-09  1.8901150E-03  1.5301120E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.523     0.91    5.0181    5.1185    0.2499    0.6849    0.3816    0.7164    0.4185    0.0644    1.5886   -0.1424    0.1993   -0.6360         0   -0.1003
 12  1.136715068000002E+09    1.000000 -0.104540  3.756330  7.2802190E-01  2.5816050E-01  2.2328380E-03  2.7035170E-05  6.4511270E-04  5.6058290E-03  2.2177350E-06  1.2608160E-05  1.8430640E-03  1.4874600E-04  0.000E+00  0.0000  3.756330    0.000  1.974180  7.139590  6.2849920E-01  3.5698240E-01  1.0349800E-05  2.8235510E-06  3.3788060E-03  5.7505870E-03  2.2730240E-05  4.0072440E-09  1.8917270E-03  1.5315780E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.521     0.91    5.0114    5.1113    0.2490    0.6843    0.3813    0.7159    0.4181    0.0644    1.5874   -0.1423    0.1992   -0.6355         0   -0.1000
 13  1.241412567999999E+09    1.000000 -0.101830  3.756470  7.2880770E-01  2.5739710E-01  2.2278640E-03  2.6968830E-05  6.4376170E-04  5.5946660E-03  2.2129980E-06  1.2579340E-05  1.8397060E-03  1.4844270E-04  0.000E+00  0.0000  3.756470    0.000  1.979590  7.140830  6.2030570E-01  3.6516580E-01  1.0419560E-05  2.8427190E-06  3.3819330E-03  5.7538240E-03  2.5331690E-05  4.5212160E-09  1.8933700E-03  1.5330730E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.519     0.91    5.0046    5.1042    0.2482    0.6837    0.3809    0.7154    0.4177    0.0643    1.5861   -0.1421    0.1991   -0.6350         0   -0.0997
 14  1.346109967999999E+09    1.000000 -0.099090  3.756610  7.2959380E-01  2.5663350E-01  2.2228950E-03  2.6902590E-05  6.4241250E-04  5.5835190E-03  2.2082680E-06  1.2550580E-05  1.8363540E-03  1.4814000E-04  0.000E+00  0.0000  3.756610    0.000  1.985070  7.142090  6.1209450E-01  3.7336650E-01  1.0490910E-05  2.8623290E-06  3.3851160E-03  5.7570160E-03  2.8104810E-05  5.0756430E-09  1.8950450E-03  1.5345960E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.516     0.91    4.9977    5.0971    0.2474    0.6831    0.3806    0.7148    0.4174    0.0642    1.5848   -0.1419    0.1990   -0.6345         0   -0.0993
 15  1.435850667999997E+09    1.000000 -0.096690  3.756730  7.3026430E-01  2.5598200E-01  2.2186520E-03  2.6846040E-05  6.4126000E-04  5.5739950E-03  2.2042280E-06  1.2526010E-05  1.8334880E-03  1.4788130E-04  0.000E+00  0.0000  3.756730    0.000  1.989820  7.143190  6.0504160E-01  3.8041020E-01  1.0553410E-05  2.8795040E-06  3.3878910E-03  5.7597090E-03  3.0628740E-05  5.5854930E-09  1.8965070E-03  1.5359270E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.515     0.92    4.9917    5.0908    0.2467    0.6826    0.3803    0.7144    0.4171    0.0642    1.5837   -0.1418    0.1989   -0.6341         0   -0.0990
 16  1.540548068000002E+09    1.000000 -0.093890  3.756860  7.3104250E-01  2.5522620E-01  2.2137120E-03  2.6780220E-05  6.3991780E-04  5.5628990E-03  2.1995220E-06  1.2497410E-05  1.8301480E-03  1.4758000E-04  0.000E+00  0.0000  3.756860    0.000  1.995410  7.144490  5.9679560E-01  3.8864540E-01  1.0627650E-05  2.8999100E-06  3.3911840E-03  5.7627940E-03  3.3757710E-05  6.2238940E-09  1.8982460E-03  1.5375080E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.512     0.92    4.9847    5.0835    0.2459    0.6821    0.3800    0.7139    0.4167    0.0641    1.5825   -0.1416    0.1987   -0.6336         0   -0.0987
 17  1.645245567999998E+09    1.000000 -0.091050  3.757000  7.3182290E-01  2.5446800E-01  2.2087730E-03  2.6714440E-05  6.3857590E-04  5.5518090E-03  2.1948200E-06  1.2468830E-05  1.8268110E-03  1.4727890E-04  0.000E+00  0.0000  3.757000    0.000  2.001070  7.145800  5.8852970E-01  3.9690000E-01  1.0703470E-05  2.9207510E-06  3.3945420E-03  5.7658090E-03  3.7100490E-05  6.9131520E-09  1.9000200E-03  1.5391230E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.510     0.92    4.9776    5.0760    0.2451    0.6815    0.3796    0.7133    0.4163    0.0641    1.5813   -0.1414    0.1986   -0.6332         0   -0.0984
 18  1.749942967999997E+09    1.000000 -0.088180  3.757150  7.3259990E-01  2.5371330E-01  2.2038510E-03  2.6648900E-05  6.3723830E-04  5.5407520E-03  2.1901330E-06  1.2440350E-05  1.8234820E-03  1.4697880E-04  0.000E+00  0.0000  3.757150    0.000  2.006800  7.147140  5.8024340E-01  4.0517490E-01  1.0781020E-05  2.9420710E-06  3.3979660E-03  5.7687410E-03  4.0674220E-05  7.6577070E-09  1.9018330E-03  1.5407720E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.508     0.92    4.9704    5.0685    0.2442    0.6808    0.3793    0.7128    0.4159    0.0640    1.5799   -0.1412    0.1985   -0.6326         0   -0.0980
 19  1.839683668000002E+09    1.000000 -0.085690  3.757270  7.3326020E-01  2.5307200E-01  2.1996500E-03  2.6592970E-05  6.3609610E-04  5.5313050E-03  2.1861290E-06  1.2416020E-05  1.8206360E-03  1.4672230E-04  0.000E+00  0.0000  3.757270    0.000  2.011750  7.148300  5.7312400E-01  4.1228430E-01  1.0848650E-05  2.9606650E-06  3.4009570E-03  5.7711810E-03  4.3935080E-05  8.3433740E-09  1.9034190E-03  1.5422140E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.506     0.92    4.9642    5.0620    0.2435    0.6803    0.3790    0.7123    0.4156    0.0639    1.5788   -0.1411    0.1984   -0.6322         0   -0.0978
 20  1.944381068000003E+09    1.000000 -0.082760  3.757420  7.3403430E-01  2.5232010E-01  2.1947450E-03  2.6527700E-05  6.3476290E-04  5.5202830E-03  2.1814590E-06  1.2387660E-05  1.8173180E-03  1.4642320E-04  0.000E+00  0.0000  3.757420    0.000  2.017600  7.149670  5.6479770E-01  4.2059850E-01  1.0929140E-05  2.9827980E-06  3.4045140E-03  5.7739300E-03  4.7988040E-05  9.2034950E-09  1.9053070E-03  1.5439320E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.503     0.93    4.9569    5.0543    0.2426    0.6797    0.3786    0.7117    0.4152    0.0639    1.5775   -0.1409    0.1982   -0.6317         0   -0.0974
 21  2.049078467999999E+09    1.000000 -0.079800  3.757570  7.3480600E-01  2.5157040E-01  2.1898530E-03  2.6462630E-05  6.3343300E-04  5.5092870E-03  2.1768010E-06  1.2359370E-05  1.8140060E-03  1.4612490E-04  0.000E+00  0.0000  3.757570    0.000  2.023520  7.151060  5.5644890E-01  4.2893490E-01  1.1011490E-05  3.0054430E-06  3.4081480E-03  5.7765600E-03  5.2329380E-05  1.0133840E-08  1.9072380E-03  1.5456880E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.501     0.93    4.9495    5.0466    0.2417    0.6790    0.3783    0.7112    0.4148    0.0638    1.5761   -0.1407    0.1981   -0.6312         0   -0.0971
 22  2.138819168000000E+09    1.000000 -0.077230  3.757700  7.3546360E-01  2.5093170E-01  2.1856770E-03  2.6407090E-05  6.3229750E-04  5.4998950E-03  2.1728220E-06  1.2335210E-05  1.8111750E-03  1.4587000E-04  0.000E+00  0.0000  3.757700    0.000  2.028640  7.152260  5.4927440E-01  4.3609850E-01  1.1083310E-05  3.0251950E-06  3.4113280E-03  5.7787080E-03  5.6297570E-05  1.0991590E-08  1.9089300E-03  1.5472260E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.499     0.93    4.9431    5.0398    0.2410    0.6785    0.3780    0.7107    0.4145    0.0638    1.5749   -0.1405    0.1980   -0.6308         0   -0.0968
 23  2.243516568000002E+09    1.000000 -0.074220  3.757850  7.3622920E-01  2.5018810E-01  2.1808090E-03  2.6342370E-05  6.3097350E-04  5.4889430E-03  2.1681840E-06  1.2307060E-05  1.8078740E-03  1.4557290E-04  0.000E+00  0.0000  3.757850    0.000  2.034690  7.153690  5.4088200E-01  4.4447780E-01  1.1168820E-05  3.0487140E-06  3.4151170E-03  5.7810730E-03  6.1238150E-05  1.2068830E-08  1.9109460E-03  1.5490590E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.497     0.93    4.9356    5.0320    0.2401    0.6779    0.3776    0.7101    0.4141    0.0637    1.5736   -0.1403    0.1979   -0.6302         0   -0.0964
 24  2.333257268000004E+09    1.000000 -0.071610  3.757980  7.3688680E-01  2.4954930E-01  2.1766410E-03  2.6286980E-05  6.2984010E-04  5.4795700E-03  2.1642160E-06  1.2282980E-05  1.8050500E-03  1.4531870E-04  0.000E+00  0.0000  3.757980    0.000  2.039930  7.154930  5.3366910E-01  4.5167930E-01  1.1243700E-05  3.0693090E-06  3.4184360E-03  5.7829660E-03  6.5759100E-05  1.3062990E-08  1.9127140E-03  1.5506660E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.494     0.94    4.9290    5.0251    0.2393    0.6773    0.3773    0.7096    0.4137    0.0636    1.5724   -0.1402    0.1978   -0.6298         0   -0.0961
 25  2.437954768000000E+09    1.000000 -0.068540  3.758140  7.3764920E-01  2.4880890E-01  2.1717990E-03  2.6222650E-05  6.2852290E-04  5.4686720E-03  2.1596030E-06  1.2254990E-05  1.8017650E-03  1.4502320E-04  0.000E+00  0.0000  3.758140    0.000  2.046100  7.156390  5.2523100E-01  4.6010370E-01  1.1332520E-05  3.0937440E-06  3.4223970E-03  5.7850010E-03  7.1392590E-05  1.4311750E-08  1.9148240E-03  1.5525830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.492     0.94    4.9214    5.0171    0.2384    0.6766    0.3769    0.7090    0.4133    0.0636    1.5709   -0.1400    0.1976   -0.6292         0   -0.0957
 26  2.527695367999999E+09    1.000000 -0.065890  3.758270  7.3829980E-01  2.4817700E-01  2.1676580E-03  2.6167630E-05  6.2739580E-04  5.4593450E-03  2.1556560E-06  1.2231040E-05  1.7989520E-03  1.4477020E-04  0.000E+00  0.0000  3.758270    0.000  2.051460  7.157650  5.1797780E-01  4.6734470E-01  1.1410380E-05  3.1151630E-06  3.4258710E-03  5.7865770E-03  7.6552800E-05  1.5465150E-08  1.9166740E-03  1.5542650E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.490     0.94    4.9147    5.0102    0.2376    0.6760    0.3766    0.7085    0.4130    0.0635    1.5697   -0.1398    0.1975   -0.6288         0   -0.0955
 27  2.632392867999997E+09    1.000000 -0.062750  3.758420  7.3906050E-01  2.4743810E-01  2.1628300E-03  2.6103530E-05  6.2608250E-04  5.4484800E-03  2.1510580E-06  1.2203160E-05  1.7956760E-03  1.4447570E-04  0.000E+00  0.0000  3.758420    0.000  2.057750  7.159150  5.0949160E-01  4.7581640E-01  1.1502950E-05  3.1406330E-06  3.4300240E-03  5.7881990E-03  8.2989420E-05  1.6915120E-08  1.9188860E-03  1.5562730E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.487     0.94    4.9069    5.0020    0.2368    0.6754    0.3762    0.7080    0.4126    0.0635    1.5684   -0.1396    0.1974   -0.6283         0   -0.0951
 28  2.737090268000004E+09    1.000000 -0.059600  3.758580  7.3981760E-01  2.4670280E-01  2.1580220E-03  2.6039700E-05  6.2477390E-04  5.4376510E-03  2.1464770E-06  1.2175380E-05  1.7924090E-03  1.4418210E-04  0.000E+00  0.0000  3.758580    0.000  2.064150  7.160670  5.0097880E-01  4.8431430E-01  1.1597690E-05  3.1667040E-06  3.4342910E-03  5.7895610E-03  8.9909350E-05  1.8487180E-08  1.9211550E-03  1.5583340E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.485     0.95    4.8990    4.9937    0.2358    0.6747    0.3759    0.7074    0.4122    0.0634    1.5669   -0.1394    0.1972   -0.6277         0   -0.0947
 29  2.826830967999995E+09    1.000000 -0.056880  3.758710  7.4046200E-01  2.4607700E-01  2.1539140E-03  2.5985180E-05  6.2365540E-04  5.4283920E-03  2.1425610E-06  1.2151640E-05  1.7896150E-03  1.4393110E-04  0.000E+00  0.0000  3.758710    0.000  2.069690  7.161980  4.9365980E-01  4.9162010E-01  1.1680690E-05  3.1895460E-06  3.4380440E-03  5.7904960E-03  9.6257320E-05  1.9940560E-08  1.9231490E-03  1.5601450E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.483     0.95    4.8922    4.9867    0.2351    0.6742    0.3755    0.7069    0.4118    0.0634    1.5657   -0.1392    0.1971   -0.6273         0   -0.0945
 30  2.931528368000004E+09    1.000000 -0.053670  3.758870  7.4121710E-01  2.4534360E-01  2.1491220E-03  2.5921600E-05  6.2235100E-04  5.4175980E-03  2.1379960E-06  1.2123970E-05  1.7863580E-03  1.4363860E-04  0.000E+00  0.0000  3.758870    0.000  2.076240  7.163540  4.8509430E-01  5.0016980E-01  1.1779730E-05  3.2168020E-06  3.4425440E-03  5.7912850E-03  1.0418760E-04  2.1770000E-08  1.9255350E-03  1.5623100E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.480     0.95    4.8842    4.9783    0.2341    0.6735    0.3752    0.7063    0.4114    0.0633    1.5643   -0.1390    0.1970   -0.6267         0   -0.0941
 31  3.021269067999996E+09    1.000000 -0.050910  3.759000  7.4186150E-01  2.4471780E-01  2.1450300E-03  2.5867330E-05  6.2123700E-04  5.4083770E-03  2.1340980E-06  1.2100350E-05  1.7835750E-03  1.4338870E-04  0.000E+00  0.0000  3.759000    0.000  2.081910  7.164890  4.7772890E-01  5.0752120E-01  1.1866360E-05  3.2406490E-06  3.4465120E-03  5.7916760E-03  1.1146840E-04  2.3461840E-08  1.9276340E-03  1.5642140E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.478     0.95    4.8773    4.9711    0.2334    0.6729    0.3748    0.7058    0.4111    0.0633    1.5631   -0.1389    0.1969   -0.6263         0   -0.0938
