line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
 11  2.228559813000001E+09    0.800000 -0.570970  3.687970  7.2915680E-01  2.5706620E-01  2.2243940E-03  2.6918560E-05  6.4274290E-04  5.5854950E-03  2.2089010E-06  1.2553000E-05  1.8366170E-03  1.4813640E-04  0.000E+00  0.0000  3.687970    0.000  1.942240  7.061910  6.3721240E-01  3.4811190E-01  7.7043770E-06  2.1084020E-06  3.4041120E-03  5.8039180E-03  3.0694790E-06  3.7929740E-06  1.9027360E-03  1.5417150E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.617     0.73    6.1774    6.5318    0.8169    0.9976    0.5535    1.0203    0.6207    0.0952    2.2876   -0.2629    0.2557   -0.9147         0   -0.3543
 12  2.452911513000004E+09    0.800000 -0.568570  3.688180  7.3007220E-01  2.5617790E-01  2.2184380E-03  2.6838780E-05  6.4111630E-04  5.5719710E-03  2.2031440E-06  1.2517860E-05  1.8325110E-03  1.4776310E-04  0.000E+00  0.0000  3.688180    0.000  1.947470  7.062970  6.2932180E-01  3.5598620E-01  7.6356160E-06  2.0824420E-06  3.4106220E-03  5.8135620E-03  3.1686560E-06  3.2812650E-06  1.9056570E-03  1.5443890E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.615     0.73    6.1714    6.5246    0.8148    0.9965    0.5528    1.0190    0.6200    0.0951    2.2851   -0.2623    0.2555   -0.9135         0   -0.3532
 13  2.677263212999998E+09    0.800000 -0.566100  3.688390  7.3098110E-01  2.5529600E-01  2.2125150E-03  2.6759460E-05  6.3949820E-04  5.5585130E-03  2.1974160E-06  1.2482900E-05  1.8284240E-03  1.4739170E-04  0.000E+00  0.0000  3.688390    0.000  1.952750  7.064050  6.2143260E-01  3.6385860E-01  7.6236480E-06  2.0766980E-06  3.4171150E-03  5.8233750E-03  3.2739080E-06  2.8173570E-06  1.9086310E-03  1.5471120E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.614     0.73    6.1653    6.5172    0.8127    0.9955    0.5522    1.0178    0.6193    0.0950    2.2826   -0.2618    0.2553   -0.9124         0   -0.3520
 14  2.901614812999995E+09    0.800000 -0.563610  3.688610  7.3188410E-01  2.5442000E-01  2.2066230E-03  2.6680580E-05  6.3788810E-04  5.5451200E-03  2.1917170E-06  1.2448130E-05  1.8243550E-03  1.4702200E-04  0.000E+00  0.0000  3.688610    0.000  1.958110  7.065170  6.1354370E-01  3.7173030E-01  7.6342570E-06  2.0786660E-06  3.4236490E-03  5.8333640E-03  3.3857830E-06  2.3995100E-06  1.9116580E-03  1.5498860E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.612     0.73    6.1590    6.5098    0.8105    0.9944    0.5515    1.0165    0.6186    0.0949    2.2799   -0.2612    0.2551   -0.9112         0   -0.3508
 15  3.125966513000000E+09    0.800000 -0.561080  3.688840  7.3278120E-01  2.5354960E-01  2.2007620E-03  2.6602130E-05  6.3628600E-04  5.5317900E-03  2.1860460E-06  1.2413530E-05  1.8203040E-03  1.4665410E-04  0.000E+00  0.0000  3.688840    0.000  1.963530  7.066310  6.0565360E-01  3.7960280E-01  7.6556760E-06  2.0841100E-06  3.4302470E-03  5.8435350E-03  3.5048890E-06  2.0258080E-06  1.9147420E-03  1.5527120E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.610     0.73    6.1527    6.5022    0.8082    0.9932    0.5508    1.0152    0.6179    0.0948    2.2772   -0.2606    0.2549   -0.9099         0   -0.3495
 16  3.350318113000002E+09    0.800000 -0.558490  3.689080  7.3367280E-01  2.5268470E-01  2.1949310E-03  2.6524120E-05  6.3469190E-04  5.5185250E-03  2.1804040E-06  1.2379110E-05  1.8162710E-03  1.4628790E-04  0.000E+00  0.0000  3.689080    0.000  1.969020  7.067480  5.9776070E-01  3.8747770E-01  7.6840410E-06  2.0916240E-06  3.4369610E-03  5.8539580E-03  3.6319030E-06  1.6942730E-06  1.9179020E-03  1.5556060E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.609     0.73    6.1462    6.4944    0.8058    0.9920    0.5501    1.0138    0.6171    0.0947    2.2744   -0.2600    0.2547   -0.9087         0   -0.3482
 17  3.589626613000004E+09    0.800000 -0.555690  3.689340  7.3461780E-01  2.5176790E-01  2.1887460E-03  2.6441370E-05  6.3300030E-04  5.5044460E-03  2.1744160E-06  1.2342600E-05  1.8119890E-03  1.4589940E-04  0.000E+00  0.0000  3.689340    0.000  1.974950  7.068750  5.8934060E-01  3.9587800E-01  7.7201430E-06  2.1013150E-06  3.4441460E-03  5.8651810E-03  3.7767560E-06  1.3846170E-06  1.9213150E-03  1.5587350E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.607     0.74    6.1392    6.4859    0.8031    0.9907    0.5493    1.0123    0.6163    0.0945    2.2713   -0.2593    0.2545   -0.9073         0   -0.3467
 18  3.813978213000006E+09    0.800000 -0.553020  3.689590  7.3550860E-01  2.5090360E-01  2.1829480E-03  2.6363890E-05  6.3141590E-04  5.4912670E-03  2.1688140E-06  1.2308460E-05  1.8079840E-03  1.4553610E-04  0.000E+00  0.0000  3.689590    0.000  1.980580  7.069960  5.8144290E-01  4.0375670E-01  7.7591740E-06  2.1118540E-06  3.4509980E-03  5.8759380E-03  3.9222160E-06  1.1330630E-06  1.9245790E-03  1.5617280E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.605     0.74    6.1326    6.4779    0.8006    0.9895    0.5485    1.0108    0.6155    0.0944    2.2683   -0.2586    0.2543   -0.9059         0   -0.3453
 19  4.038329912999993E+09    0.800000 -0.550310  3.689850  7.3639910E-01  2.5003970E-01  2.1771360E-03  2.6286270E-05  6.2982710E-04  5.4780490E-03  2.1631990E-06  1.2274250E-05  1.8039670E-03  1.4517220E-04  0.000E+00  0.0000  3.689850    0.000  1.986270  7.071190  5.7354190E-01  4.1163820E-01  7.8028490E-06  2.1236900E-06  3.4579540E-03  5.8869140E-03  4.0778450E-06  9.1638380E-07  1.9279130E-03  1.5647860E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.604     0.74    6.1258    6.4697    0.7980    0.9882    0.5477    1.0093    0.6146    0.0943    2.2652   -0.2580    0.2541   -0.9045         0   -0.3439
 20  4.262681612999991E+09    0.800000 -0.547570  3.690120  7.3728040E-01  2.4918470E-01  2.1713640E-03  2.6209190E-05  6.2824810E-04  5.4649080E-03  2.1576170E-06  1.2240260E-05  1.7999700E-03  1.4481020E-04  0.000E+00  0.0000  3.690120    0.000  1.992030  7.072440  5.6563730E-01  4.1952280E-01  7.8509370E-06  2.1367550E-06  3.4650180E-03  5.8981100E-03  4.2445330E-06  7.3184970E-07  1.9313160E-03  1.5679070E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.602     0.74    6.1189    6.4614    0.7953    0.9869    0.5469    1.0078    0.6138    0.0941    2.2621   -0.2573    0.2539   -0.9031         0   -0.3424
