line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    0.900000 -0.356030  3.724350  7.2000000E-01  2.6595590E-01  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0190  3.724350    0.000  1.903280  7.097920  7.1688870E-01  2.6879200E-01  8.4628740E-04  2.6644380E-04  2.0816620E-03  5.7183740E-03  2.3851020E-06  1.1156770E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.599     0.79    5.6401    5.8307    0.4676    0.8226    0.4551    0.8414    0.5060    0.0774    1.8883   -0.1878    0.2257   -0.7500         0   -0.1907
  2  1.645245480000003E+08    0.900000 -0.348010  3.724540  7.2043510E-01  2.6553300E-01  2.2804450E-03  2.7671120E-05  6.5802380E-04  5.7124090E-03  2.2630160E-06  1.2883950E-05  1.8750670E-03  1.5164240E-04  0.000E+00  0.0000  3.724540    0.000  1.912290  7.094060  7.0846120E-01  2.7707960E-01  5.9937830E-05  2.1010670E-05  3.2680030E-03  5.7210540E-03  2.7046840E-06  7.4861500E-06  1.8777710E-03  1.5188880E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.591     0.79    5.6200    5.8099    0.4659    0.8218    0.4544    0.8405    0.5055    0.0773    1.8864   -0.1875    0.2255   -0.7491         0   -0.1899
  3  3.140923280000004E+08    0.900000 -0.345700  3.724540  7.2128930E-01  2.6470290E-01  2.2750960E-03  2.7599380E-05  6.5657240E-04  5.7004090E-03  2.2579030E-06  1.2852700E-05  1.8714570E-03  1.5131380E-04  0.000E+00  0.0000  3.724540    0.000  1.917090  7.094220  7.0043310E-01  2.8508770E-01  1.1786210E-05  3.4886200E-06  3.3487360E-03  5.7268120E-03  3.0416590E-06  4.9652570E-06  1.8795700E-03  1.5205290E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.589     0.80    5.6143    5.8041    0.4659    0.8217    0.4544    0.8404    0.5055    0.0773    1.8864   -0.1874    0.2255   -0.7491         0   -0.1899
  4  4.636600980000008E+08    0.900000 -0.343480  3.724610  7.2213390E-01  2.6388240E-01  2.2697750E-03  2.7528040E-05  6.5512710E-04  5.6884530E-03  2.2528100E-06  1.2821600E-05  1.8678570E-03  1.5098620E-04  0.000E+00  0.0000  3.724610    0.000  1.921870  7.094850  6.9245470E-01  2.9305500E-01  8.8499040E-06  2.4286860E-06  3.3584290E-03  5.7327060E-03  3.3878540E-06  3.2644270E-06  1.8814170E-03  1.5222120E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.587     0.80    5.6087    5.7983    0.4653    0.8214    0.4542    0.8401    0.5053    0.0773    1.8856   -0.1873    0.2255   -0.7488         0   -0.1896
  5  6.132278780000004E+08    0.900000 -0.341230  3.724730  7.2297080E-01  2.6306940E-01  2.2644820E-03  2.7457090E-05  6.5368880E-04  5.6765500E-03  2.2477410E-06  1.2790640E-05  1.8642690E-03  1.5066010E-04  0.000E+00  0.0000  3.724730    0.000  1.926710  7.095660  6.8449690E-01  3.0100200E-01  8.6253010E-06  2.3520330E-06  3.3635320E-03  5.7386940E-03  3.7485670E-06  2.1160430E-06  1.8832990E-03  1.5239270E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.585     0.80    5.6031    5.7923    0.4643    0.8209    0.4538    0.8395    0.5050    0.0772    1.8844   -0.1871    0.2254   -0.7483         0   -0.1892
  6  7.627956480000007E+08    0.900000 -0.338940  3.724860  7.2380080E-01  2.6226320E-01  2.2592160E-03  2.7386530E-05  6.5225730E-04  5.6646990E-03  2.2426950E-06  1.2759830E-05  1.8606960E-03  1.5033530E-04  0.000E+00  0.0000  3.724860    0.000  1.931610  7.096560  6.7654980E-01  3.0893820E-01  8.5904590E-06  2.3411400E-06  3.3681060E-03  5.7447660E-03  4.1269310E-06  1.3482930E-06  1.8852120E-03  1.5256710E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.584     0.80    5.5974    5.7861    0.4632    0.8203    0.4535    0.8390    0.5046    0.0772    1.8831   -0.1869    0.2252   -0.7477         0   -0.1887
  7  9.123634279999992E+08    0.900000 -0.336590  3.725020  7.2463160E-01  2.6145620E-01  2.2539420E-03  2.7315900E-05  6.5082370E-04  5.6528330E-03  2.2376440E-06  1.2729010E-05  1.8571190E-03  1.5001030E-04  0.000E+00  0.0000  3.725020    0.000  1.936590  7.097530  6.6860780E-01  3.1686910E-01  8.5916260E-06  2.3410240E-06  3.3724840E-03  5.7509230E-03  4.5254360E-06  8.4256880E-07  1.8871580E-03  1.5274450E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.582     0.80    5.5915    5.7796    0.4619    0.8196    0.4530    0.8383    0.5042    0.0771    1.8815   -0.1866    0.2251   -0.7471         0   -0.1881
  8  1.061931167999999E+09    0.900000 -0.334210  3.725190  7.2545570E-01  2.6065590E-01  2.2486870E-03  2.7245550E-05  6.4939420E-04  5.6409950E-03  2.2326070E-06  1.2698280E-05  1.8535480E-03  1.4968610E-04  0.000E+00  0.0000  3.725190    0.000  1.941630  7.098550  6.6066710E-01  3.2479830E-01  8.6127510E-06  2.3465530E-06  3.3767580E-03  5.7571670E-03  4.9463600E-06  5.1540950E-07  1.8891350E-03  1.5292480E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.580     0.81    5.5855    5.7730    0.4605    0.8188    0.4526    0.8375    0.5037    0.0770    1.8798   -0.1863    0.2250   -0.7464         0   -0.1875
  9  1.211498967999999E+09    0.900000 -0.331770  3.725370  7.2627300E-01  2.5986220E-01  2.2434640E-03  2.7175640E-05  6.4797280E-04  5.6292200E-03  2.2275970E-06  1.2667710E-05  1.8499930E-03  1.4936340E-04  0.000E+00  0.0000  3.725370    0.000  1.946730  7.099610  6.5272540E-01  3.3272840E-01  8.6474760E-06  2.3559050E-06  3.3809840E-03  5.7635010E-03  5.3919360E-06  3.0809320E-07  1.8911450E-03  1.5310810E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.578     0.81    5.5794    5.7663    0.4590    0.8180    0.4521    0.8367    0.5032    0.0769    1.8780   -0.1860    0.2248   -0.7457         0   -0.1869
 10  1.361066767999999E+09    0.900000 -0.329290  3.725560  7.2708450E-01  2.5907430E-01  2.2382690E-03  2.7106120E-05  6.4655890E-04  5.6175030E-03  2.2226130E-06  1.2637310E-05  1.8464550E-03  1.4904230E-04  0.000E+00  0.0000  3.725560    0.000  1.951900  7.100710  6.4478080E-01  3.4066110E-01  8.6916340E-06  2.3679050E-06  3.3852040E-03  5.7699250E-03  5.8644500E-06  1.7970430E-07  1.8931900E-03  1.5329470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.577     0.81    5.5732    5.7594    0.4574    0.8172    0.4516    0.8359    0.5026    0.0768    1.8761   -0.1857    0.2246   -0.7449         0   -0.1862
